"rep_1"	"rep_2"	"metric_name"	"mol_prop"	"split_type"	"p_value"	"stats_method"	"p_value_group"
"0. RDKit Descriptors"	"2. MorganCounts"	"RMSE"	"erbB1"	" Scaffold"	4.78850167745837e-05	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"3. MACCS"	"RMSE"	"erbB1"	" Scaffold"	0.219782260816141	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"0. RDKit Descriptors"	"RMSE"	"erbB1"	" Scaffold"	1	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"erbB1"	" Scaffold"	6.41463519308275e-10	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"4. AtomPairs"	"RMSE"	"erbB1"	" Scaffold"	0.00358511685987855	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"1. MorganBits"	"RMSE"	"erbB1"	" Scaffold"	3.87871447590138e-11	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"2. MorganCounts"	"RMSE"	"erbB1"	" Scaffold"	4.28553928406064e-11	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"3. MACCS"	"RMSE"	"erbB1"	" Scaffold"	1.1483348024864e-10	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"0. RDKit Descriptors"	"RMSE"	"erbB1"	" Scaffold"	6.41463519308275e-10	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"erbB1"	" Scaffold"	1	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"4. AtomPairs"	"RMSE"	"erbB1"	" Scaffold"	1.69313483916145e-10	"ranksums"	"<0.05"
"4. AtomPairs"	"1. MorganBits"	"RMSE"	"erbB1"	" Scaffold"	0.468797586246096	"ranksums"	">=0.05"
"4. AtomPairs"	"2. MorganCounts"	"RMSE"	"erbB1"	" Scaffold"	0.351636969005001	"ranksums"	">=0.05"
"4. AtomPairs"	"3. MACCS"	"RMSE"	"erbB1"	" Scaffold"	0.000327375625579428	"ranksums"	"<0.05"
"4. AtomPairs"	"0. RDKit Descriptors"	"RMSE"	"erbB1"	" Scaffold"	0.00358511685987855	"ranksums"	"<0.05"
"4. AtomPairs"	"5. PhysChem Descriptors"	"RMSE"	"erbB1"	" Scaffold"	1.69313483916145e-10	"ranksums"	"<0.05"
"4. AtomPairs"	"4. AtomPairs"	"RMSE"	"erbB1"	" Scaffold"	1	"ranksums"	">=0.05"
"1. MorganBits"	"1. MorganBits"	"RMSE"	"opioid"	" Scaffold"	1	"ranksums"	">=0.05"
"1. MorganBits"	"2. MorganCounts"	"RMSE"	"opioid"	" Scaffold"	0.72271979157106	"ranksums"	">=0.05"
"1. MorganBits"	"3. MACCS"	"RMSE"	"opioid"	" Scaffold"	7.42541973836634e-05	"ranksums"	"<0.05"
"1. MorganBits"	"0. RDKit Descriptors"	"RMSE"	"opioid"	" Scaffold"	0.00172265702865928	"ranksums"	"<0.05"
"1. MorganBits"	"5. PhysChem Descriptors"	"RMSE"	"opioid"	" Scaffold"	5.84056947498936e-10	"ranksums"	"<0.05"
"1. MorganBits"	"4. AtomPairs"	"RMSE"	"opioid"	" Scaffold"	0.424662204650892	"ranksums"	">=0.05"
"2. MorganCounts"	"1. MorganBits"	"RMSE"	"opioid"	" Scaffold"	0.72271979157106	"ranksums"	">=0.05"
"2. MorganCounts"	"2. MorganCounts"	"RMSE"	"opioid"	" Scaffold"	1	"ranksums"	">=0.05"
"2. MorganCounts"	"3. MACCS"	"RMSE"	"opioid"	" Scaffold"	0.000260456253335063	"ranksums"	"<0.05"
"2. MorganCounts"	"0. RDKit Descriptors"	"RMSE"	"opioid"	" Scaffold"	0.00745108688879847	"ranksums"	"<0.05"
"2. MorganCounts"	"5. PhysChem Descriptors"	"RMSE"	"opioid"	" Scaffold"	1.61897105367219e-09	"ranksums"	"<0.05"
"2. MorganCounts"	"4. AtomPairs"	"RMSE"	"opioid"	" Scaffold"	0.58436242209071	"ranksums"	">=0.05"
"3. MACCS"	"1. MorganBits"	"RMSE"	"opioid"	" Scaffold"	7.42541973836634e-05	"ranksums"	"<0.05"
"3. MACCS"	"2. MorganCounts"	"RMSE"	"opioid"	" Scaffold"	0.000260456253335063	"ranksums"	"<0.05"
"3. MACCS"	"3. MACCS"	"RMSE"	"opioid"	" Scaffold"	1	"ranksums"	">=0.05"
"3. MACCS"	"0. RDKit Descriptors"	"RMSE"	"opioid"	" Scaffold"	0.477919704209092	"ranksums"	">=0.05"
"3. MACCS"	"5. PhysChem Descriptors"	"RMSE"	"opioid"	" Scaffold"	1.38250753184492e-05	"ranksums"	"<0.05"
"3. MACCS"	"4. AtomPairs"	"RMSE"	"opioid"	" Scaffold"	0.00221059231642181	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"1. MorganBits"	"RMSE"	"opioid"	" Scaffold"	0.00172265702865928	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"2. MorganCounts"	"RMSE"	"opioid"	" Scaffold"	0.00745108688879847	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"3. MACCS"	"RMSE"	"opioid"	" Scaffold"	0.477919704209092	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"0. RDKit Descriptors"	"RMSE"	"opioid"	" Scaffold"	1	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"opioid"	" Scaffold"	9.8453100033373e-06	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"4. AtomPairs"	"RMSE"	"opioid"	" Scaffold"	0.00887470724358224	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"1. MorganBits"	"RMSE"	"opioid"	" Scaffold"	5.84056947498936e-10	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"2. MorganCounts"	"RMSE"	"opioid"	" Scaffold"	1.61897105367219e-09	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"3. MACCS"	"RMSE"	"opioid"	" Scaffold"	1.38250753184492e-05	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"0. RDKit Descriptors"	"RMSE"	"opioid"	" Scaffold"	9.8453100033373e-06	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"opioid"	" Scaffold"	1	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"4. AtomPairs"	"RMSE"	"opioid"	" Scaffold"	5.70908488004922e-09	"ranksums"	"<0.05"
"4. AtomPairs"	"1. MorganBits"	"RMSE"	"opioid"	" Scaffold"	0.424662204650892	"ranksums"	">=0.05"
"4. AtomPairs"	"2. MorganCounts"	"RMSE"	"opioid"	" Scaffold"	0.58436242209071	"ranksums"	">=0.05"
"4. AtomPairs"	"3. MACCS"	"RMSE"	"opioid"	" Scaffold"	0.00221059231642181	"ranksums"	"<0.05"
"4. AtomPairs"	"0. RDKit Descriptors"	"RMSE"	"opioid"	" Scaffold"	0.00887470724358224	"ranksums"	"<0.05"
"4. AtomPairs"	"5. PhysChem Descriptors"	"RMSE"	"opioid"	" Scaffold"	5.70908488004922e-09	"ranksums"	"<0.05"
"4. AtomPairs"	"4. AtomPairs"	"RMSE"	"opioid"	" Scaffold"	1	"ranksums"	">=0.05"
"1. MorganBits"	"1. MorganBits"	"RMSE"	"A2a"	"Random"	1	"ranksums"	">=0.05"
"1. MorganBits"	"2. MorganCounts"	"RMSE"	"A2a"	"Random"	0.636140685770246	"ranksums"	">=0.05"
"1. MorganBits"	"3. MACCS"	"RMSE"	"A2a"	"Random"	0.100782631798322	"ranksums"	">=0.05"
"1. MorganBits"	"0. RDKit Descriptors"	"RMSE"	"A2a"	"Random"	0.0785186518194306	"ranksums"	">=0.05"
"1. MorganBits"	"5. PhysChem Descriptors"	"RMSE"	"A2a"	"Random"	0.00967385065092029	"ranksums"	"<0.05"
"1. MorganBits"	"4. AtomPairs"	"RMSE"	"A2a"	"Random"	0.72271979157106	"ranksums"	">=0.05"
"2. MorganCounts"	"1. MorganBits"	"RMSE"	"A2a"	"Random"	0.636140685770246	"ranksums"	">=0.05"
"2. MorganCounts"	"2. MorganCounts"	"RMSE"	"A2a"	"Random"	1	"ranksums"	">=0.05"
"2. MorganCounts"	"3. MACCS"	"RMSE"	"A2a"	"Random"	0.173777038979135	"ranksums"	">=0.05"
"2. MorganCounts"	"0. RDKit Descriptors"	"RMSE"	"A2a"	"Random"	0.203564840611187	"ranksums"	">=0.05"
"2. MorganCounts"	"5. PhysChem Descriptors"	"RMSE"	"A2a"	"Random"	0.0187369441808665	"ranksums"	"<0.05"
"2. MorganCounts"	"4. AtomPairs"	"RMSE"	"A2a"	"Random"	0.383055045845856	"ranksums"	">=0.05"
"3. MACCS"	"1. MorganBits"	"RMSE"	"A2a"	"Random"	0.100782631798322	"ranksums"	">=0.05"
"3. MACCS"	"2. MorganCounts"	"RMSE"	"A2a"	"Random"	0.173777038979135	"ranksums"	">=0.05"
"3. MACCS"	"3. MACCS"	"RMSE"	"A2a"	"Random"	1	"ranksums"	">=0.05"
"3. MACCS"	"0. RDKit Descriptors"	"RMSE"	"A2a"	"Random"	0.847587480259332	"ranksums"	">=0.05"
"3. MACCS"	"5. PhysChem Descriptors"	"RMSE"	"A2a"	"Random"	0.231096746690771	"ranksums"	">=0.05"
"3. MACCS"	"4. AtomPairs"	"RMSE"	"A2a"	"Random"	0.0236963474859871	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"1. MorganBits"	"RMSE"	"A2a"	"Random"	0.0785186518194306	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"2. MorganCounts"	"RMSE"	"A2a"	"Random"	0.203564840611187	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"3. MACCS"	"RMSE"	"A2a"	"Random"	0.847587480259332	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"0. RDKit Descriptors"	"RMSE"	"A2a"	"Random"	1	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"A2a"	"Random"	0.293858729054122	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"4. AtomPairs"	"RMSE"	"A2a"	"Random"	0.0129994824928381	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"1. MorganBits"	"RMSE"	"A2a"	"Random"	0.00967385065092029	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"2. MorganCounts"	"RMSE"	"A2a"	"Random"	0.0187369441808665	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"3. MACCS"	"RMSE"	"A2a"	"Random"	0.231096746690771	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"0. RDKit Descriptors"	"RMSE"	"A2a"	"Random"	0.293858729054122	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"A2a"	"Random"	1	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"4. AtomPairs"	"RMSE"	"A2a"	"Random"	0.00103021548837094	"ranksums"	"<0.05"
"4. AtomPairs"	"1. MorganBits"	"RMSE"	"A2a"	"Random"	0.72271979157106	"ranksums"	">=0.05"
"4. AtomPairs"	"2. MorganCounts"	"RMSE"	"A2a"	"Random"	0.383055045845856	"ranksums"	">=0.05"
"4. AtomPairs"	"3. MACCS"	"RMSE"	"A2a"	"Random"	0.0236963474859871	"ranksums"	"<0.05"
"4. AtomPairs"	"0. RDKit Descriptors"	"RMSE"	"A2a"	"Random"	0.0129994824928381	"ranksums"	"<0.05"
"4. AtomPairs"	"5. PhysChem Descriptors"	"RMSE"	"A2a"	"Random"	0.00103021548837094	"ranksums"	"<0.05"
"4. AtomPairs"	"4. AtomPairs"	"RMSE"	"A2a"	"Random"	1	"ranksums"	">=0.05"
"1. MorganBits"	"1. MorganBits"	"RMSE"	"ABL1"	"Random"	1	"ranksums"	">=0.05"
"1. MorganBits"	"2. MorganCounts"	"RMSE"	"ABL1"	"Random"	0.859183914274438	"ranksums"	">=0.05"
"1. MorganBits"	"3. MACCS"	"RMSE"	"ABL1"	"Random"	0.225388807244893	"ranksums"	">=0.05"
"1. MorganBits"	"0. RDKit Descriptors"	"RMSE"	"ABL1"	"Random"	0.0645946503733181	"ranksums"	">=0.05"
"1. MorganBits"	"5. PhysChem Descriptors"	"RMSE"	"ABL1"	"Random"	5.27348258948524e-06	"ranksums"	"<0.05"
"1. MorganBits"	"4. AtomPairs"	"RMSE"	"ABL1"	"Random"	0.367136581248436	"ranksums"	">=0.05"
"2. MorganCounts"	"1. MorganBits"	"RMSE"	"ABL1"	"Random"	0.859183914274438	"ranksums"	">=0.05"
"2. MorganCounts"	"2. MorganCounts"	"RMSE"	"ABL1"	"Random"	1	"ranksums"	">=0.05"
"2. MorganCounts"	"3. MACCS"	"RMSE"	"ABL1"	"Random"	0.254953177998253	"ranksums"	">=0.05"
"2. MorganCounts"	"0. RDKit Descriptors"	"RMSE"	"ABL1"	"Random"	0.0785186518194306	"ranksums"	">=0.05"
"2. MorganCounts"	"5. PhysChem Descriptors"	"RMSE"	"ABL1"	"Random"	1.29229610567306e-05	"ranksums"	"<0.05"
"2. MorganCounts"	"4. AtomPairs"	"RMSE"	"ABL1"	"Random"	0.351636969005001	"ranksums"	">=0.05"
"3. MACCS"	"1. MorganBits"	"RMSE"	"ABL1"	"Random"	0.225388807244893	"ranksums"	">=0.05"
"3. MACCS"	"2. MorganCounts"	"RMSE"	"ABL1"	"Random"	0.254953177998253	"ranksums"	">=0.05"
"3. MACCS"	"3. MACCS"	"RMSE"	"ABL1"	"Random"	1	"ranksums"	">=0.05"
"3. MACCS"	"0. RDKit Descriptors"	"RMSE"	"ABL1"	"Random"	0.487138031710019	"ranksums"	">=0.05"
"3. MACCS"	"5. PhysChem Descriptors"	"RMSE"	"ABL1"	"Random"	0.000366575678090335	"ranksums"	"<0.05"
"3. MACCS"	"4. AtomPairs"	"RMSE"	"ABL1"	"Random"	0.870810804536042	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"1. MorganBits"	"RMSE"	"ABL1"	"Random"	0.0645946503733181	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"2. MorganCounts"	"RMSE"	"ABL1"	"Random"	0.0785186518194306	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"3. MACCS"	"RMSE"	"ABL1"	"Random"	0.487138031710019	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"0. RDKit Descriptors"	"RMSE"	"ABL1"	"Random"	1	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"ABL1"	"Random"	0.00232223001611648	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"4. AtomPairs"	"RMSE"	"ABL1"	"Random"	0.344044940644476	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"1. MorganBits"	"RMSE"	"ABL1"	"Random"	5.27348258948524e-06	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"2. MorganCounts"	"RMSE"	"ABL1"	"Random"	1.29229610567306e-05	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"3. MACCS"	"RMSE"	"ABL1"	"Random"	0.000366575678090335	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"0. RDKit Descriptors"	"RMSE"	"ABL1"	"Random"	0.00232223001611648	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"ABL1"	"Random"	1	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"4. AtomPairs"	"RMSE"	"ABL1"	"Random"	0.000173172648192284	"ranksums"	"<0.05"
"4. AtomPairs"	"1. MorganBits"	"RMSE"	"ABL1"	"Random"	0.367136581248436	"ranksums"	">=0.05"
"4. AtomPairs"	"2. MorganCounts"	"RMSE"	"ABL1"	"Random"	0.351636969005001	"ranksums"	">=0.05"
"4. AtomPairs"	"3. MACCS"	"RMSE"	"ABL1"	"Random"	0.870810804536042	"ranksums"	">=0.05"
"4. AtomPairs"	"0. RDKit Descriptors"	"RMSE"	"ABL1"	"Random"	0.344044940644476	"ranksums"	">=0.05"
"4. AtomPairs"	"5. PhysChem Descriptors"	"RMSE"	"ABL1"	"Random"	0.000173172648192284	"ranksums"	"<0.05"
"4. AtomPairs"	"4. AtomPairs"	"RMSE"	"ABL1"	"Random"	1	"ranksums"	">=0.05"
"1. MorganBits"	"1. MorganBits"	"RMSE"	"Acetylcholinesterase"	"Random"	1	"ranksums"	">=0.05"
"1. MorganBits"	"2. MorganCounts"	"RMSE"	"Acetylcholinesterase"	"Random"	0.0371052625532809	"ranksums"	"<0.05"
"1. MorganBits"	"3. MACCS"	"RMSE"	"Acetylcholinesterase"	"Random"	0.000366575678090335	"ranksums"	"<0.05"
"1. MorganBits"	"0. RDKit Descriptors"	"RMSE"	"Acetylcholinesterase"	"Random"	0.00681914122420463	"ranksums"	"<0.05"
"1. MorganBits"	"5. PhysChem Descriptors"	"RMSE"	"Acetylcholinesterase"	"Random"	1.26579577283706e-10	"ranksums"	"<0.05"
"1. MorganBits"	"4. AtomPairs"	"RMSE"	"Acetylcholinesterase"	"Random"	0.801554937881844	"ranksums"	">=0.05"
"2. MorganCounts"	"1. MorganBits"	"RMSE"	"Acetylcholinesterase"	"Random"	0.0371052625532809	"ranksums"	"<0.05"
"2. MorganCounts"	"2. MorganCounts"	"RMSE"	"Acetylcholinesterase"	"Random"	1	"ranksums"	">=0.05"
"2. MorganCounts"	"3. MACCS"	"RMSE"	"Acetylcholinesterase"	"Random"	1.06700555570554e-06	"ranksums"	"<0.05"
"2. MorganCounts"	"0. RDKit Descriptors"	"RMSE"	"Acetylcholinesterase"	"Random"	1.12843853479619e-05	"ranksums"	"<0.05"
"2. MorganCounts"	"5. PhysChem Descriptors"	"RMSE"	"Acetylcholinesterase"	"Random"	3.50975769680847e-11	"ranksums"	"<0.05"
"2. MorganCounts"	"4. AtomPairs"	"RMSE"	"Acetylcholinesterase"	"Random"	0.0357826755837011	"ranksums"	"<0.05"
"3. MACCS"	"1. MorganBits"	"RMSE"	"Acetylcholinesterase"	"Random"	0.000366575678090335	"ranksums"	"<0.05"
"3. MACCS"	"2. MorganCounts"	"RMSE"	"Acetylcholinesterase"	"Random"	1.06700555570554e-06	"ranksums"	"<0.05"
"3. MACCS"	"3. MACCS"	"RMSE"	"Acetylcholinesterase"	"Random"	1	"ranksums"	">=0.05"
"3. MACCS"	"0. RDKit Descriptors"	"RMSE"	"Acetylcholinesterase"	"Random"	0.178501674863836	"ranksums"	">=0.05"
"3. MACCS"	"5. PhysChem Descriptors"	"RMSE"	"Acetylcholinesterase"	"Random"	3.01189371187134e-10	"ranksums"	"<0.05"
"3. MACCS"	"4. AtomPairs"	"RMSE"	"Acetylcholinesterase"	"Random"	0.0002189312882073	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"1. MorganBits"	"RMSE"	"Acetylcholinesterase"	"Random"	0.00681914122420463	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"2. MorganCounts"	"RMSE"	"Acetylcholinesterase"	"Random"	1.12843853479619e-05	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"3. MACCS"	"RMSE"	"Acetylcholinesterase"	"Random"	0.178501674863836	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"0. RDKit Descriptors"	"RMSE"	"Acetylcholinesterase"	"Random"	1	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"Acetylcholinesterase"	"Random"	5.77298630087336e-11	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"4. AtomPairs"	"RMSE"	"Acetylcholinesterase"	"Random"	0.00544473508216336	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"1. MorganBits"	"RMSE"	"Acetylcholinesterase"	"Random"	1.26579577283706e-10	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"2. MorganCounts"	"RMSE"	"Acetylcholinesterase"	"Random"	3.50975769680847e-11	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"3. MACCS"	"RMSE"	"Acetylcholinesterase"	"Random"	3.01189371187134e-10	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"0. RDKit Descriptors"	"RMSE"	"Acetylcholinesterase"	"Random"	5.77298630087336e-11	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"Acetylcholinesterase"	"Random"	1	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"4. AtomPairs"	"RMSE"	"Acetylcholinesterase"	"Random"	3.50975769680847e-11	"ranksums"	"<0.05"
"4. AtomPairs"	"1. MorganBits"	"RMSE"	"Acetylcholinesterase"	"Random"	0.801554937881844	"ranksums"	">=0.05"
"4. AtomPairs"	"2. MorganCounts"	"RMSE"	"Acetylcholinesterase"	"Random"	0.0357826755837011	"ranksums"	"<0.05"
"4. AtomPairs"	"3. MACCS"	"RMSE"	"Acetylcholinesterase"	"Random"	0.0002189312882073	"ranksums"	"<0.05"
"4. AtomPairs"	"0. RDKit Descriptors"	"RMSE"	"Acetylcholinesterase"	"Random"	0.00544473508216336	"ranksums"	"<0.05"
"4. AtomPairs"	"5. PhysChem Descriptors"	"RMSE"	"Acetylcholinesterase"	"Random"	3.50975769680847e-11	"ranksums"	"<0.05"
"4. AtomPairs"	"4. AtomPairs"	"RMSE"	"Acetylcholinesterase"	"Random"	1	"ranksums"	">=0.05"
"1. MorganBits"	"1. MorganBits"	"RMSE"	"Aurora-A"	"Random"	1	"ranksums"	">=0.05"
"1. MorganBits"	"2. MorganCounts"	"RMSE"	"Aurora-A"	"Random"	0.689760957275894	"ranksums"	">=0.05"
"1. MorganBits"	"3. MACCS"	"RMSE"	"Aurora-A"	"Random"	1.62655415638769e-08	"ranksums"	"<0.05"
"1. MorganBits"	"0. RDKit Descriptors"	"RMSE"	"Aurora-A"	"Random"	3.47852602805345e-05	"ranksums"	"<0.05"
"1. MorganBits"	"5. PhysChem Descriptors"	"RMSE"	"Aurora-A"	"Random"	3.50975769680847e-11	"ranksums"	"<0.05"
"1. MorganBits"	"4. AtomPairs"	"RMSE"	"Aurora-A"	"Random"	0.564214705145786	"ranksums"	">=0.05"
"2. MorganCounts"	"1. MorganBits"	"RMSE"	"Aurora-A"	"Random"	0.689760957275894	"ranksums"	">=0.05"
"2. MorganCounts"	"2. MorganCounts"	"RMSE"	"Aurora-A"	"Random"	1	"ranksums"	">=0.05"
"2. MorganCounts"	"3. MACCS"	"RMSE"	"Aurora-A"	"Random"	2.71411821224912e-08	"ranksums"	"<0.05"
"2. MorganCounts"	"0. RDKit Descriptors"	"RMSE"	"Aurora-A"	"Random"	0.00067282950584858	"ranksums"	"<0.05"
"2. MorganCounts"	"5. PhysChem Descriptors"	"RMSE"	"Aurora-A"	"Random"	2.87194906632032e-11	"ranksums"	"<0.05"
"2. MorganCounts"	"4. AtomPairs"	"RMSE"	"Aurora-A"	"Random"	0.636140685770246	"ranksums"	">=0.05"
"3. MACCS"	"1. MorganBits"	"RMSE"	"Aurora-A"	"Random"	1.62655415638769e-08	"ranksums"	"<0.05"
"3. MACCS"	"2. MorganCounts"	"RMSE"	"Aurora-A"	"Random"	2.71411821224912e-08	"ranksums"	"<0.05"
"3. MACCS"	"3. MACCS"	"RMSE"	"Aurora-A"	"Random"	1	"ranksums"	">=0.05"
"3. MACCS"	"0. RDKit Descriptors"	"RMSE"	"Aurora-A"	"Random"	0.00745108688879847	"ranksums"	"<0.05"
"3. MACCS"	"5. PhysChem Descriptors"	"RMSE"	"Aurora-A"	"Random"	3.01189371187134e-10	"ranksums"	"<0.05"
"3. MACCS"	"4. AtomPairs"	"RMSE"	"Aurora-A"	"Random"	1.41526719916689e-07	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"1. MorganBits"	"RMSE"	"Aurora-A"	"Random"	3.47852602805345e-05	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"2. MorganCounts"	"RMSE"	"Aurora-A"	"Random"	0.00067282950584858	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"3. MACCS"	"RMSE"	"Aurora-A"	"Random"	0.00745108688879847	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"0. RDKit Descriptors"	"RMSE"	"Aurora-A"	"Random"	1	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"Aurora-A"	"Random"	3.64317105026695e-10	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"4. AtomPairs"	"RMSE"	"Aurora-A"	"Random"	0.0002189312882073	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"1. MorganBits"	"RMSE"	"Aurora-A"	"Random"	3.50975769680847e-11	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"2. MorganCounts"	"RMSE"	"Aurora-A"	"Random"	2.87194906632032e-11	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"3. MACCS"	"RMSE"	"Aurora-A"	"Random"	3.01189371187134e-10	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"0. RDKit Descriptors"	"RMSE"	"Aurora-A"	"Random"	3.64317105026695e-10	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"Aurora-A"	"Random"	1	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"4. AtomPairs"	"RMSE"	"Aurora-A"	"Random"	5.22831602652652e-11	"ranksums"	"<0.05"
"4. AtomPairs"	"1. MorganBits"	"RMSE"	"Aurora-A"	"Random"	0.564214705145786	"ranksums"	">=0.05"
"4. AtomPairs"	"2. MorganCounts"	"RMSE"	"Aurora-A"	"Random"	0.636140685770246	"ranksums"	">=0.05"
"4. AtomPairs"	"3. MACCS"	"RMSE"	"Aurora-A"	"Random"	1.41526719916689e-07	"ranksums"	"<0.05"
"4. AtomPairs"	"0. RDKit Descriptors"	"RMSE"	"Aurora-A"	"Random"	0.0002189312882073	"ranksums"	"<0.05"
"4. AtomPairs"	"5. PhysChem Descriptors"	"RMSE"	"Aurora-A"	"Random"	5.22831602652652e-11	"ranksums"	"<0.05"
"4. AtomPairs"	"4. AtomPairs"	"RMSE"	"Aurora-A"	"Random"	1	"ranksums"	">=0.05"
"1. MorganBits"	"1. MorganBits"	"RMSE"	"B-raf"	"Random"	1	"ranksums"	">=0.05"
"1. MorganBits"	"2. MorganCounts"	"RMSE"	"B-raf"	"Random"	0.203564840611187	"ranksums"	">=0.05"
"1. MorganBits"	"3. MACCS"	"RMSE"	"B-raf"	"Random"	2.77695857861341e-06	"ranksums"	"<0.05"
"1. MorganBits"	"0. RDKit Descriptors"	"RMSE"	"B-raf"	"Random"	0.0227980810495788	"ranksums"	"<0.05"
"1. MorganBits"	"5. PhysChem Descriptors"	"RMSE"	"B-raf"	"Random"	2.87194906632032e-11	"ranksums"	"<0.05"
"1. MorganBits"	"4. AtomPairs"	"RMSE"	"B-raf"	"Random"	0.0919067004658575	"ranksums"	">=0.05"
"2. MorganCounts"	"1. MorganBits"	"RMSE"	"B-raf"	"Random"	0.203564840611187	"ranksums"	">=0.05"
"2. MorganCounts"	"2. MorganCounts"	"RMSE"	"B-raf"	"Random"	1	"ranksums"	">=0.05"
"2. MorganCounts"	"3. MACCS"	"RMSE"	"B-raf"	"Random"	1.79986793636992e-07	"ranksums"	"<0.05"
"2. MorganCounts"	"0. RDKit Descriptors"	"RMSE"	"B-raf"	"Random"	0.00133559142592683	"ranksums"	"<0.05"
"2. MorganCounts"	"5. PhysChem Descriptors"	"RMSE"	"B-raf"	"Random"	2.87194906632032e-11	"ranksums"	"<0.05"
"2. MorganCounts"	"4. AtomPairs"	"RMSE"	"B-raf"	"Random"	0.554267836324318	"ranksums"	">=0.05"
"3. MACCS"	"1. MorganBits"	"RMSE"	"B-raf"	"Random"	2.77695857861341e-06	"ranksums"	"<0.05"
